1	0.24724
2	0.247225
3	0.246998
4	0.246448
5	0.2457
6	0.244987
7	0.244622
8	0.24604
9	0.247375
10	0.245566
11	0.247766
12	0.247091
13	0.247972
14	0.2484
15	0.249113
16	0.249341
17	0.247554
18	0.247757
19	0.250285
20	0.251002
21	0.252172
22	0.254003
23	0.25384
24	0.257205
25	0.260708
26	0.262683
27	0.267589
28	0.270657
29	0.271701
30	0.272182
31	0.278324
32	0.281787
33	0.284037
34	0.283776
35	0.288972
36	0.291242
37	0.296755
38	0.300025
39	0.302575
40	0.313572
41	0.319526
42	0.323459
43	0.332949
44	0.33577
45	0.339589
46	0.353748
47	0.350566
48	0.35369
49	0.36214
50	0.368319
51	0.382701
52	0.380727
53	0.384261
54	0.399731
55	0.407574
56	0.432089
57	0.46245
58	0.430051
59	0.459256
60	0.469393
61	0.463408
62	0.477794
63	0.473948
64	0.454435
65	0.494809
66	0.487808
67	0.485992
68	0.520674
69	0.530568
70	0.552241
71	0.546968
72	0.571469
73	0.564054
74	0.587231
75	0.567495
76	0.542372
77	0.540394
78	0.583701
79	0.571892
80	0.586584
81	0.608856
82	0.595782
83	0.612609
84	0.61847
85	0.64691
86	0.637126
87	0.653761
88	0.647092
89	0.631012
90	0.655985
91	0.67565
92	0.658891
93	0.684465
94	0.729402
95	0.716509
96	0.73346
97	0.695985
98	0.716036
99	0.746623
100	0.741359
101	0.70278
102	0.695372
103	0.706814
104	0.699268
105	0.680495
106	0.657498
107	0.698309
108	0.71873
109	0.725356
110	0.683551
111	0.718533
112	0.696971
113	0.731808
114	0.7329
115	0.700901
116	0.700813
117	0.709534
118	0.664249
119	0.718744
120	0.736735
121	0.709298
122	0.715903
123	0.694228
124	0.704887
125	0.742693
126	0.740617
127	0.706603
128	0.69586
129	0.679994
130	0.68602
131	0.681221
132	0.701765
133	0.680556
134	0.665673
135	0.652411
136	0.656939
137	0.680519
138	0.690544
139	0.665939
140	0.641335
141	0.643745
142	0.660817
143	0.663792
144	0.64642
145	0.648518
146	0.632556
147	0.636277
148	0.653416
149	0.632708
150	0.621926
151	0.630327
152	0.633343
153	0.633589
154	0.626462
155	0.616065
156	0.632331
157	0.636644
158	0.649599
159	0.640108
160	0.627693
161	0.629599
162	0.636426
163	0.620472
164	0.630707
165	0.621392
166	0.619365
167	0.621785
168	0.620553
169	0.605854
170	0.61727
171	0.623963
172	0.610296
173	0.618804
174	0.616163
175	0.612223
176	0.613125
177	0.603832
178	0.584673
179	0.60772
180	0.58949
181	0.588671
182	0.579936
183	0.579047
184	0.570136
185	0.57096
186	0.55553
187	0.565624
188	0.548483
189	0.54956
190	0.543777
191	0.543847
192	0.551475
193	0.538398
194	0.538851
195	0.563252
196	0.556166
197	0.561588
198	0.561619
199	0.530289
200	0.555521
201	0.543505
202	0.530066
203	0.543289
204	0.534493
205	0.518922
206	0.528121
207	0.50822
208	0.507314
209	0.526596
210	0.525772
211	0.532523
212	0.513271
213	0.516169
214	0.5254
215	0.529628
216	0.51813
217	0.522371
218	0.500809
219	0.510356
220	0.516275
221	0.490018
222	0.482723
223	0.501958
224	0.48754
225	0.482655
226	0.502419
227	0.488239
228	0.485602
229	0.488523
230	0.486436
231	0.495326
232	0.499034
233	0.487163
234	0.484486
235	0.484511
236	0.502762
237	0.489576
238	0.488477
239	0.492122
240	0.496188
241	0.499336
