2.8502838902021863	-0.5522362272390908	-4.633720657305408	-2.208377683866929	-3.7601691460915583	-3.9325262592929464	-4.015731439603052	-0.21634714796092955	-4.4009046960638845	2.4093323982416623
2.8382840272184353	-0.6146144554143967	-3.0781160118071744	-2.341344210340349	-2.0548226274087673	-3.1941556081868083	-1.1789067641343416	-1.4760578936236304	-3.4217651036579073	1.5979304988490455
2.796731977586832	-0.5288728860000844	-0.9633803243256466	-2.454755197604841	-3.0349803889626124	-1.2439152942712148	-1.604919002389679	-1.4541921022886561	-4.613612695310811	1.6712540195405403
2.776240280466502	-0.5638797838223193	-0.8338836371596059	-2.6099967393483516	-3.1418436211824474	-2.9433389727890846	-2.994832116573982	-2.4854024641422137	-4.072707266628787	2.481862105250718
2.8744190272373125	-0.7167123644054352	-3.55402210538056	-2.4407917671768145	-3.8512971961165947	-1.7428484673367242	-3.3884746479381946	-1.629926757287857	-4.000445590329218	2.4808374707203362
2.8070079688251734	-0.8105713285651874	-1.8458241837027882	-4.802918913569425	-2.91697731480654	-2.799346581119389	-1.2848798279851827	-0.8332421067372214	-4.117931403134121	2.1224119668707195
2.9609860077284744	-0.5830767914425262	-0.596693810461378	-2.0575499208571526	-2.7878030870260564	-3.2742928008091243	-1.3631909464680287	-3.1780729797481992	-4.319723988080774	1.2417584323844915
2.9733109138936604	-0.5390735641816538	0.8378283151880846	-2.0413667538972757	-4.783204721000558	-4.873521136234143	-4.996792298633955	-2.3078853312744694	-3.691322013832962	2.437242662324849
2.9268198479257146	-0.606804565022385	-2.302245948715624	-2.0387289579898185	-2.999643045119576	-2.8142059221459794	-1.4997001207139014	-3.4582758596371677	-3.741237683185056	1.3050600089436064
2.9164378177007997	-0.6287376630617589	-2.913007313541837	-2.1104571753091954	-2.4363961377900183	-1.8617406779975885	-4.985565965673785	-3.827586746741084	-4.815944875603084	2.383967192991177
2.007461231964522	0.2299077022089189	0.5503507864350176	-4.406851404671924	-4.951615703229306	-3.9843866303507482	-0.022086849361081688	-2.014036901664067	-4.685979347811478	2.06162154367715
