1	0.247688
2	0.247939
3	0.246296
4	0.24909
5	0.246143
6	0.246077
7	0.247392
8	0.247179
9	0.247552
10	0.249345
11	0.24556
12	0.248203
13	0.250149
14	0.24956
15	0.250107
16	0.249318
17	0.248609
18	0.248948
19	0.251346
20	0.251491
21	0.248938
22	0.249905
23	0.249407
24	0.249852
25	0.251821
26	0.250543
27	0.248813
28	0.252354
29	0.250559
30	0.251762
31	0.253536
32	0.255796
33	0.255287
34	0.256943
35	0.259431
36	0.264067
37	0.261918
38	0.264506
39	0.263229
40	0.266942
41	0.269995
42	0.268507
43	0.26584
44	0.267715
45	0.26905
46	0.270849
47	0.273464
48	0.271848
49	0.273499
50	0.27978
51	0.28409
52	0.284034
53	0.287214
54	0.287061
55	0.293045
56	0.295375
57	0.29297
58	0.29575
59	0.301519
60	0.305899
61	0.303363
62	0.301501
63	0.305319
64	0.316255
65	0.31846
66	0.320009
67	0.313575
68	0.315001
69	0.315341
70	0.332385
71	0.329397
72	0.324798
73	0.324646
74	0.327968
75	0.330246
76	0.347238
77	0.341774
78	0.337679
79	0.349481
80	0.36172
81	0.361607
82	0.360943
83	0.357813
84	0.361577
85	0.366917
86	0.362985
87	0.357292
88	0.348039
89	0.355319
90	0.36979
91	0.367895
92	0.367373
93	0.37878
94	0.375863
95	0.380227
96	0.397343
97	0.406541
98	0.397689
99	0.396756
100	0.38747
101	0.382671
102	0.394836
103	0.402174
104	0.380687
105	0.402375
106	0.399055
107	0.396051
108	0.397349
109	0.400567
110	0.404466
111	0.418273
112	0.410969
113	0.402209
114	0.398048
115	0.404053
116	0.421088
117	0.412158
118	0.420795
119	0.40805
120	0.412684
121	0.412344
122	0.423572
123	0.413222
124	0.410862
125	0.403915
126	0.408846
127	0.412837
128	0.421366
129	0.407817
130	0.396411
131	0.408638
132	0.406738
133	0.410999
134	0.40483
135	0.404154
136	0.40466
137	0.414156
138	0.408835
139	0.416225
140	0.421005
141	0.415075
142	0.416543
143	0.422388
144	0.430702
145	0.429122
146	0.416543
147	0.402176
148	0.412459
149	0.404776
150	0.403013
151	0.394755
152	0.394097
153	0.384995
154	0.395165
155	0.394537
156	0.403751
157	0.413573
158	0.410212
159	0.397561
160	0.410096
161	0.412574
162	0.414529
163	0.415963
164	0.396946
165	0.402994
166	0.409409
167	0.406606
168	0.410682
169	0.408735
170	0.403684
171	0.421895
172	0.406119
173	0.400883
174	0.408577
175	0.395778
176	0.388703
177	0.396947
178	0.381388
179	0.38989
180	0.382958
181	0.37949
182	0.386201
183	0.392725
184	0.385807
185	0.391654
186	0.379029
187	0.387837
188	0.3918
189	0.399027
190	0.384956
191	0.384137
192	0.38213
193	0.396838
194	0.405249
195	0.398728
196	0.382696
197	0.37768
198	0.384679
199	0.395154
200	0.393311
201	0.387237
202	0.389862
203	0.381214
204	0.385198
205	0.393039
206	0.395975
207	0.400496
208	0.384746
209	0.381467
210	0.38017
211	0.383531
212	0.39312
213	0.38853
214	0.378995
215	0.385475
216	0.388741
217	0.384705
218	0.387422
219	0.39123
220	0.392428
221	0.385074
222	0.380342
223	0.377411
224	0.382991
225	0.391755
226	0.382694
227	0.37534
228	0.379973
229	0.390988
230	0.391512
231	0.382878
232	0.375223
233	0.37835
234	0.391289
235	0.390052
236	0.387277
237	0.375297
238	0.375866
239	0.378824
240	0.383387
241	0.380497
