1	0.264367
2	0.262438
3	0.261759
4	0.261119
5	0.261039
6	0.259545
7	0.258812
8	0.25871
9	0.258756
10	0.259901
11	0.260222
12	0.259585
13	0.258748
14	0.259225
15	0.260069
16	0.261315
17	0.260629
18	0.262375
19	0.262318
20	0.264784
21	0.265491
22	0.267857
23	0.269787
24	0.276224
25	0.274183
26	0.277953
27	0.281943
28	0.283396
29	0.286393
30	0.288252
31	0.286875
32	0.289631
33	0.29412
34	0.294654
35	0.299456
36	0.297455
37	0.301866
38	0.30786
39	0.315227
40	0.319916
41	0.323734
42	0.326454
43	0.332703
44	0.334688
45	0.342188
46	0.339295
47	0.346356
48	0.36281
49	0.364421
50	0.365863
51	0.375652
52	0.372764
53	0.387154
54	0.395874
55	0.386497
56	0.387007
57	0.391346
58	0.39272
59	0.401579
60	0.405107
61	0.395334
62	0.408603
63	0.410618
64	0.415549
65	0.419818
66	0.417995
67	0.407724
68	0.423213
69	0.423025
70	0.424138
71	0.426856
72	0.449018
73	0.445836
74	0.453022
75	0.457751
76	0.469009
77	0.480907
78	0.485193
79	0.467954
80	0.472593
81	0.475568
82	0.475773
83	0.474205
84	0.451958
85	0.451052
86	0.465184
87	0.459947
88	0.465556
89	0.470016
90	0.453301
91	0.47962
92	0.481251
93	0.482736
94	0.494251
95	0.492048
96	0.48822
97	0.499814
98	0.487746
99	0.486389
100	0.490047
101	0.497684
102	0.486202
103	0.479504
104	0.478745
105	0.474024
106	0.497102
107	0.491672
108	0.473092
109	0.468759
110	0.475544
111	0.488724
112	0.491181
113	0.472104
114	0.481671
115	0.480608
116	0.493757
117	0.485667
118	0.483755
119	0.505185
120	0.503185
121	0.506384
122	0.491748
123	0.473466
124	0.481169
125	0.506091
126	0.482593
127	0.479516
128	0.457338
129	0.454192
130	0.461471
131	0.493946
132	0.483151
133	0.473501
134	0.486859
135	0.477107
136	0.484386
137	0.492872
138	0.477412
139	0.460952
140	0.473731
141	0.449705
142	0.449361
143	0.458987
144	0.447721
145	0.454769
146	0.463184
147	0.453644
148	0.472485
149	0.485409
150	0.473631
151	0.487107
152	0.469326
153	0.465759
154	0.47532
155	0.460173
156	0.450609
157	0.449764
158	0.444603
159	0.438295
160	0.435869
161	0.435705
162	0.428392
163	0.424813
164	0.448482
165	0.435128
166	0.43249
167	0.435805
168	0.416744
169	0.424835
170	0.443326
171	0.421582
172	0.423584
173	0.420935
174	0.417752
175	0.422628
176	0.431246
177	0.416261
178	0.434587
179	0.43434
180	0.427013
181	0.426359
182	0.430654
183	0.418926
184	0.437887
185	0.426282
186	0.417388
187	0.422153
188	0.417985
189	0.417322
190	0.422526
191	0.410583
192	0.414312
193	0.408447
194	0.408564
195	0.408617
196	0.402457
197	0.405451
198	0.401
199	0.404363
200	0.404864
201	0.398266
202	0.395426
203	0.404033
204	0.395664
205	0.407312
206	0.40137
207	0.395238
208	0.397107
209	0.406909
210	0.403292
211	0.409074
212	0.404352
213	0.390157
214	0.399147
215	0.39803
216	0.396782
217	0.394021
218	0.38481
219	0.387814
220	0.391512
221	0.390112
222	0.402151
223	0.394167
224	0.38987
225	0.397472
226	0.389097
227	0.395084
228	0.399634
229	0.391991
230	0.385749
231	0.385436
232	0.376015
233	0.39373
234	0.387385
235	0.383311
236	0.374677
237	0.382131
238	0.37996
239	0.39258
240	0.378199
241	0.38129
